"block"	"trial"	"order"	"st"	"stim_space"	"stim_time"	"repro_size"	"repro_speed"	"repro_time"	"t_cue_present"	"t_stim_start"	"t_stim_end"	"t_repro_start"	"t_repro_end"	"t_trial_start"	"t_trial_end"	"id"
1	75	27	0	1	1	6.43247058823524	8.5	8.03306341171265	1638.9735896	1629.4399287	1637.4411697	1639.7246676	1647.7584609	1628.917317	1650.2741666	"1036"
1	76	26	0	1	0	6.00329411764701	8.5	7.40154528617859	1656.3407055	1650.8072298	1654.8076631	1657.1408836	1664.5426115	1650.2859493	1667.0577883	"1036"
1	77	36	1	0	0	5.5	0	4.96783709526062	1673.1244861	1667.5910178	1671.5915507	1673.7407786	1678.7089986	1667.0684818	1681.2252292	"1036"
1	78	9	0	0	1	4.05828571428579	3.5	3.72068285942078	1691.2916724	1681.7581066	1689.7591637	1692.1886431	1695.9096801	1681.2362496	1698.4245636	"1036"
1	79	25	0	0	1	3.92266666666668	4.5	4.58176422119141	1708.492351	1698.9585772	1706.9586669	1709.4286859	1714.0104629	1698.4355629	1716.5254707	"1036"
0	0	27	0	1	1	7.06494117647052	8.5	8.95555782318115	156.197248300003	146.663664300002	154.663964400002	160.675120400003	169.631748100001	146.137265400001	172.1476554	"1037"
0	1	11	0	1	1	7.83520000000009	7.5	8.91582798957825	182.214639400001	172.681059900002	180.6815738	183.499144400001	192.415606800001	172.1603082	194.931605500002	"1037"
0	2	24	0	0	0	4.08266666666668	4.5	4.83415126800537	200.998499200003	195.464998500003	199.465530100002	202.1151355	206.9494099	194.940238900002	209.465599900002	"1037"
0	3	6	1	1	0	5.5	0	4.39142799377441	215.532217900003	209.998755000001	213.9991147	217.075046100003	221.466408100001	209.474188300002	223.9821247	"1037"
0	4	18	0	1	0	5.87200000000011	8	6.77302956581116	230.049300300001	224.515815700001	228.5159274	231.0430524	237.816918	223.9911283	240.332971800002	"1037"
0	5	33	0	0	1	4.46559999999996	5	6.03147625923157	250.399887500003	240.8662611	248.866638300002	251.219057900002	257.250806200002	240.341717800002	259.766612400002	"1037"
0	6	39	1	1	1	5.5	0	7.34284996986389	269.833721900002	260.3001415	268.3014602	270.875010900003	278.218084300002	259.775842200001	280.734582800003	"1037"
0	7	14	1	1	0	5.5	0	3.98345398902893	286.800879600003	281.267402100002	285.267547300002	288.635029300003	292.6184316	280.743331000001	295.133865	"1037"
0	8	4	1	0	0	5.5	0	4.32247090339661	301.2012617	295.667768300002	299.667661400003	302.179052900003	306.502223000003	295.142734600002	309.017380700003	"1037"
0	9	10	0	1	0	5.31360000000001	7.5	5.62182426452637	315.0850063	309.551513800001	313.551582600001	315.946997700001	321.569296200003	309.0261694	324.084830900003	"1037"
0	10	20	1	0	0	5.5	0	4.82018613815308	330.152070600001	324.618632600002	328.619596100001	330.915011600002	335.736221700001	324.094620200001	338.252222900002	"1037"
0	11	29	1	0	1	5.5	0	7.02955293655396	348.319252700003	338.785625600001	346.786539200002	349.722999900001	356.753559300003	338.261060300003	359.269364700001	"1037"
0	12	28	1	0	0	5.5	0	3.78027081489563	365.336386900002	359.8029179	363.803508500001	366.323121700003	370.103865900001	359.278497900003	372.619470000001	"1037"
0	13	2	0	1	0	5.45714285714295	7	5.43483257293701	378.686773700003	373.153289000002	377.153338100001	379.418984200001	384.854269200001	372.6287644	387.370528200001	"1037"
0	14	9	0	0	1	4.5108571428572	3.5	4.27249789237976	397.437253200002	387.9036705	395.903471700003	398.114993400002	402.388181600003	387.379299900003	404.903479800003	"1037"
0	15	0	0	0	0	3.8	3	2.92460036277771	410.9709779	405.437536000001	409.437476900002	411.746974400001	414.671884300002	404.912229900001	417.188475300001	"1037"
0	16	8	0	0	0	4.41485714285721	3.5	4.15956878662109	423.254646500001	417.721157900003	421.721556800003	423.979047600002	428.1387603	417.197197100002	430.655147200003	"1037"
0	17	23	1	1	1	5.5	0	8.42604207992554	440.721818400001	431.188223700003	439.188462300001	441.5789979	450.006117800003	430.6639507	452.522511500003	"1037"
0	18	13	1	0	1	5.5	0	6.81999969482422	462.589071900002	453.055499600003	461.055470700001	463.9869827	470.806813500003	452.5313222	473.323478600003	"1037"
0	19	17	0	0	1	3.83200000000005	4	3.94568371772766	483.3896442	473.8560526	481.856666800002	484.162932900002	488.107941100003	473.332106000002	490.6231243	"1037"
0	20	38	1	1	0	5.5	0	3.60089612007141	501.356834600003	495.823349300001	499.823383700001	502.106892300002	505.707794500002	495.292127800003	508.223011400001	"1037"
0	21	35	0	1	1	5.78933333333331	9	7.48776507377625	518.290612700002	508.7570328	516.757487900002	519.1868488	526.675041600003	508.2317635	529.190701700001	"1037"
0	22	25	0	0	1	4.37066666666667	4.5	5.28389573097229	539.257935500002	529.724280800001	537.724427300003	540.090941400002	545.375435400001	529.200598800002	547.890895100001	"1037"
0	23	1	0	0	1	4.552	3	3.71362733840942	557.9584039	548.4247961	556.425411400003	558.794890000001	562.509176600001	547.900515500001	565.024972700001	"1037"
0	24	37	1	0	1	5.5	0	6.23235607147217	575.092194100002	565.5586382	573.559424200001	576.210917	582.4436327	565.033911300001	584.959462900002	"1037"
0	25	21	1	0	1	5.5	0	5.92494988441467	595.0260715	585.492476500003	593.493402200002	597.018926800003	602.943776300002	584.968151300003	605.4593967	"1037"
0	26	34	0	1	0	5.67199999999998	9	7.30972576141357	611.526542600001	605.993064400001	609.993388500003	612.4508226	619.760874400003	605.468014100003	622.277440400001	"1037"
0	27	31	1	1	1	5.5	0	10.1950266361237	632.343830400001	622.810190400003	630.810404	633.298921200003	643.494866600002	622.2865996	646.011600000002	"1037"
0	28	30	1	1	0	5.5	0	4.05660653114319	652.077660700001	646.544166600001	650.544367100003	652.770865300001	656.828558700003	646.020537200002	659.3454394	"1037"
0	29	32	0	0	0	3.44799999999998	5	4.26437163352966	665.411387800003	659.8779225	663.877915500001	665.9308031	670.195582400003	659.3543828	672.7109222	"1037"
0	30	7	1	1	1	5.5	0	7.58655881881714	682.778514700003	673.245000200001	681.245300600003	683.458818700001	691.0460604	672.7209645	693.561376900001	"1037"
0	31	19	0	1	1	6.13600000000012	8	7.13676857948303	703.6290873	694.095508600003	702.095277600001	704.4428869	711.580064100002	693.570227800003	714.096366100002	"1037"
0	32	36	1	0	0	5.5	0	2.87031388282776	720.162879500003	714.629406200002	718.629363800002	720.8428227	723.713678100001	714.1050727	726.2293871	"1037"
0	33	16	0	0	0	3.31600000000003	4	3.22510504722595	732.296550300001	726.763075500003	730.763330200003	732.954849600002	736.180764100001	726.238149000001	738.696326600002	"1037"
0	34	26	0	1	0	6.13882352941171	8.5	7.58946800231934	744.763600100003	739.230078000001	743.2301491	745.490867	753.081199400003	738.705089500003	755.597348800002	"1037"
0	35	15	1	1	1	5.5	0	6.77802705764771	765.664224800003	756.130574100003	764.130250100003	766.386702800002	773.165087500001	755.606524500003	775.681299100001	"1037"
0	36	3	0	1	1	6.71885714285728	7	6.95592451095581	785.748056300003	776.214461400003	784.214229600002	786.426694700003	793.3823357	775.690062900001	795.898104400003	"1037"
0	37	5	1	0	1	5.5	0	6.60691785812378	805.9652475	796.4316516	804.432235200002	807.042849400001	813.649535500001	795.9069509	816.164928400001	"1037"
0	38	12	1	0	0	5.5	0	2.51451969146729	822.232393800001	816.698883500001	820.698826800002	823.234763800003	825.749846400002	816.173719600003	828.265210700003	"1037"
0	39	22	1	1	0	5.5	0	3.44498634338379	834.332724	828.799234400001	832.799296000001	835.154689800002	838.600161800001	828.275100400002	841.115882100003	"1037"
1	40	15	1	1	1	5.5	0	7.27072811126709	854.416595600003	844.883002900002	852.883134300002	855.546756000003	862.8175754	844.347846800003	865.334228700001	"1037"
1	41	32	0	0	0	4.12959999999997	5	5.4501781463623	871.4003973	865.866929800002	869.8670929	872.034754400003	877.484627000002	865.343082800002	880.000306600003	"1037"
1	42	18	0	1	0	5.92000000000011	8	6.83799338340759	886.067474000003	880.534052700001	884.534256000003	886.747038200003	893.585113000001	880.008958600003	896.101365500002	"1037"
1	43	27	0	1	1	5.77741176470584	8.5	7.06485915184021	906.168021100002	896.634440200003	904.634538600003	906.9869636	914.052312200001	896.110123600003	916.568213100003	"1037"
1	44	34	0	1	0	5.09599999999999	9	6.41565155982971	922.635151900002	917.101684200003	921.102222600002	923.602692600001	930.019401700003	916.578377500002	932.536246200001	"1037"
1	45	25	0	0	1	4.65866666666667	4.5	5.73282718658447	942.602365100003	933.068802500002	941.069253900001	943.586668300002	949.319930700003	932.545069700001	951.836200200003	"1037"
1	46	16	0	0	0	4.28800000000005	4	4.58331155776978	957.90279	952.369304900003	956.369204500003	958.8028309	963.386977500002	951.844975300002	965.902858500001	"1037"
1	47	12	1	0	0	5.5	0	4.94410920143127	971.969859100001	966.436382	970.4361379	972.426658300003	977.370582700001	965.913064600001	979.8862214	"1037"
1	48	3	0	1	1	6.38971428571441	7	6.57015061378479	989.953729100002	980.420098500002	988.420189	990.634695200002	997.204674500001	979.895414900002	999.7202349	"1037"
1	49	38	1	1	0	5.5	0	5.00864672660828	1005.7874654	1000.2539718	1004.2541902	1006.346663	1011.354936	999.728869100003	1013.8705583	"1037"
1	50	10	0	1	0	4.9808	7.5	5.19742870330811	1019.9378452	1014.4043559	1018.4043884	1020.4746276	1025.6721026	1013.8794022	1028.1882209	"1037"
1	51	28	1	0	0	5.5	0	4.5323429107666	1034.2548941	1028.7214594	1032.7226029	1034.6907061	1039.2224251	1028.1971283	1041.738208	"1037"
1	52	29	1	0	1	5.5	0	7.30972409248352	1051.8053893	1042.2717868	1050.2721393	1052.5626387	1059.8729614	1041.7471234	1062.3892	"1037"
1	53	23	1	1	1	5.5	0	8.07122039794922	1072.4559948	1062.9223681	1070.9221281	1073.2345987	1081.3067007	1062.3979983	1083.8231881	"1037"
1	54	22	1	1	0	5.5	0	4.69525241851807	1089.8898141	1084.3562886	1088.3561944	1090.5946545	1095.2904677	1083.8319143	1097.8062054	"1037"
1	55	7	1	1	1	5.5	0	6.79001975059509	1107.8736217	1098.3400364	1106.3408714	1109.4346413	1116.2245747	1097.8150247	1118.739989	"1037"
1	56	17	0	0	1	3.49600000000004	4	3.4765682220459	1128.8075241	1119.2739524	1127.274205	1129.7145662	1133.1917297	1118.7498634	1135.7070783	"1037"
1	57	13	1	0	1	5.5	0	7.06413984298706	1145.7746536	1136.2410577	1144.2411711	1146.5945428	1153.6594713	1135.7158893	1156.1751134	"1037"
1	58	5	1	0	1	5.5	0	6.94413685798645	1166.2419244	1156.7082929	1164.7081025	1167.1145226	1174.0594905	1156.1840884	1176.5750713	"1037"
1	59	14	1	1	0	5.5	0	3.57989525794983	1182.6423478	1177.1088986	1181.1089375	1183.3465812	1186.9265689	1176.5842092	1189.4430808	"1037"
1	60	11	0	1	1	5.72320000000003	7.5	6.16038727760315	1203.8929692	1194.3593496	1202.3593751	1206.0506012	1212.2103789	1193.8361386	1214.7271403	"1037"
1	61	6	1	1	0	5.5	0	4.42739868164062	1220.793473	1215.2599614	1219.2601648	1221.6825816	1226.1108748	1214.7358816	1228.6260335	"1037"
1	62	36	1	0	0	5.5	0	4.1245744228363	1234.6937884	1229.1603058	1233.1600855	1235.2027228	1239.327943	1228.6350616	1241.8440072	"1037"
1	63	35	0	1	1	6.48266666666663	9	8.58395648002625	1251.9109544	1242.3773496	1250.3778251	1252.6105004	1261.1952938	1241.8527706	1263.7106214	"1037"
1	64	21	1	0	1	5.5	0	6.39898300170898	1273.7782279	1264.2446116	1272.2450332	1274.5626063	1280.9624573	1263.7193237	1283.4781032	"1037"
1	65	9	0	0	1	3.67428571428578	3.5	3.25509595870972	1293.545428	1284.0118151	1292.0120461	1294.4905173	1297.7462997	1283.4870657	1300.2620594	"1037"
1	66	20	1	0	0	5.5	0	4.4263870716095	1306.329104	1300.7956243	1304.7961002	1306.80257	1311.2298801	1300.2707228	1313.7450348	"1037"
1	67	37	1	0	1	5.5	0	6.42388296127319	1323.8129444	1314.2793254	1322.2790509	1324.7225483	1331.1470702	1313.7538925	1333.6625438	"1037"
1	68	1	0	0	1	4.04	3	3.17588829994202	1343.7301645	1334.1965551	1342.1970372	1344.3544401	1347.5310983	1333.6715038	1350.0466157	"1037"
1	69	8	0	0	0	2.94742857142861	3.5	2.38361215591431	1356.1138798	1350.5803486	1354.580029	1356.7306968	1359.1144506	1350.056446	1361.631076	"1037"
1	70	33	0	0	1	3.94719999999997	5	5.13498520851135	1371.6975893	1362.163987	1370.1640524	1372.562493	1377.6984862	1361.6397169	1380.2150072	"1037"
1	71	4	1	0	0	5.5	0	3.11018919944763	1386.2813375	1380.7478522	1384.748016	1388.7545238	1391.8655335	1380.2236515	1394.3807044	"1037"
1	72	26	0	1	0	5.69835294117643	8.5	6.9429304599762	1400.4483805	1394.9149236	1398.9149441	1401.1224515	1408.0659672	1394.3906437	1410.5820464	"1037"
1	73	2	0	1	0	5.42971428571438	7	5.39606904983521	1416.6488155	1411.1153466	1415.1159929	1417.4024991	1422.7996727	1410.5907686	1425.3160297	"1037"
1	74	31	1	1	1	5.5	0	6.65433573722839	1435.3826784	1425.8491001	1433.8491509	1435.9624289	1442.616864	1425.3247097	1445.1329673	"1037"
1	75	39	1	1	1	5.5	0	7.65150856971741	1455.199929	1445.6662943	1453.667	1455.898509	1463.5507994	1445.1417873	1466.0669847	"1037"
1	76	30	1	1	0	5.5	0	4.31646275520325	1472.1336856	1466.6002055	1470.5997949	1472.850469	1477.1678451	1466.0757054	1479.6839345	"1037"
1	77	24	0	0	0	3.61333333333334	4.5	4.10058808326721	1485.7507332	1480.2172495	1484.2169994	1486.4503919	1490.5516093	1479.6927111	1493.0679889	"1037"
1	78	19	0	1	1	6.35200000000013	8	7.44362664222717	1503.1345639	1493.6009552	1501.6006973	1503.8423145	1511.2856013	1493.076814	1513.8019142	"1037"
1	79	0	0	0	0	3.48	3	2.59009099006653	1519.8683553	1514.3348831	1518.3348769	1520.5783779	1523.1692682	1513.8107758	1525.6844798	"1037"
0	0	12	1	0	0	5.5	0	7.69315314292908	140.759511099997	135.225935299997	139.2273599	142.134262899999	149.827800899999	134.702966999997	152.342814399999	"1038"
0	1	1	0	0	1	3.816	3	2.95314288139343	162.4268199	152.893135999999	160.893925099997	162.958017199999	165.911465699999	152.358665899999	168.4271849	"1038"
0	2	13	1	0	1	5.5	0	10.7282116413116	178.493790799999	168.960322799998	176.961149499999	178.9501513	189.679210099999	168.439246499998	192.195110099998	"1038"
0	3	39	1	1	1	5.5	0	9.7909791469574	202.2611115	192.727552499997	200.729038599999	202.854108199997	212.645917399997	192.2069959	215.161139	"1038"
0	4	8	0	0	0	3.41371428571434	3.5	2.94713449478149	221.228337099998	215.694847399998	219.6962331	222.365855	225.313408499998	215.172641899997	227.8276238	"1038"
0	5	17	0	0	1	3.24400000000003	4	3.1220338344574	237.895436899998	228.361807399997	236.362743099999	238.373987399998	241.497041899998	227.839019699997	244.011966799997	"1038"
0	6	7	1	1	1	5.5	0	6.90872573852539	254.079358299998	244.5455822	252.546021499998	254.637873199998	261.547293699998	244.023474499998	264.062776499999	"1038"
0	7	24	0	0	0	3.49600000000001	4.5	3.91898393630981	270.129650899999	264.596158199998	268.5974217	270.877960499998	274.797446199998	264.0747725	277.3130193	"1038"
0	8	11	0	1	1	6.06880000000004	7.5	6.60609269142151	287.380079099999	277.846628699997	285.848154399999	288.757931999997	295.364770599997	277.3251901	297.880496099999	"1038"
0	9	18	0	1	0	5.04400000000008	8	5.6220588684082	303.947243899998	298.413795299999	302.4146401	304.725937199997	310.3483485	297.892669099998	312.8637924	"1038"
0	10	34	0	1	0	5.87466666666664	9	7.62455368041992	318.9309794	313.397523899999	317.3979502	319.357711799999	326.982935699998	312.874873699999	329.497453099997	"1038"
0	11	5	1	0	1	5.5	0	7.09168577194214	339.564877699999	330.031280699997	338.031619199999	339.957771099998	347.049712399999	329.509020099998	349.5652185	"1038"
0	12	28	1	0	0	5.5	0	2.48857569694519	355.632119799997	350.098459599998	354.0998554	356.077860399997	358.5670059	349.576979899997	361.082102699998	"1038"
0	13	10	0	1	0	7.45120000000008	7.5	8.4112868309021	367.148934199999	361.615455799998	365.615859199999	367.821687899999	376.233855899998	361.093233899999	378.748709699998	"1038"
0	14	22	1	1	0	5.5	0	3.34803366661072	384.816099	379.282695599999	383.282838299998	385.302019499999	388.650879999997	378.760124699998	391.1660777	"1038"
0	15	38	1	1	0	5.5	0	3.31588816642761	397.233132699999	391.6995947	395.700242199997	397.701705699998	401.0179904	391.177772999999	403.533384499999	"1038"
0	16	20	1	0	0	5.5	0	5.02991342544556	409.600128499998	404.066605599997	408.067514299997	410.021867299998	415.051360999998	403.5451015	417.567754599997	"1038"
0	17	31	1	1	1	5.5	0	6.77141547203064	427.633923999998	418.100325299998	426.1007985	428.213556899998	434.985135699997	417.579304799998	437.5012245	"1038"
0	18	27	0	1	1	7.13270588235287	8.5	9.06193661689758	447.567811699999	438.0344611	446.0355222	447.973626899999	457.036488099999	437.512509699998	459.551474599997	"1038"
0	19	26	0	1	0	5.34823529411761	8.5	6.42762541770935	465.618329199999	460.0847875	464.085230699999	466.325604199999	472.753825599997	459.563085499998	475.269137699997	"1038"
0	20	21	1	0	1	5.5	0	5.98008561134338	488.235913999997	478.7020003	486.702580699999	488.589627199999	494.570109799999	478.1689267	497.0857698	"1038"
0	21	33	0	0	1	3.87999999999997	5	5.00531315803528	507.1527637	497.619309399997	505.620195199997	507.965559699998	512.971262399999	497.097160099998	515.4862975	"1038"
0	22	14	1	1	0	5.5	0	3.25060296058655	521.553194599997	516.019712899997	520.020587399998	522.053674899998	525.3045776	515.498842199999	527.8206264	"1038"
0	23	32	0	0	0	3.22719999999998	5	3.87782311439514	533.886836199999	528.353336999997	532.3547999	534.493561699997	538.3715342	527.832019699999	540.887184899999	"1038"
0	24	16	0	0	0	3.24400000000003	4	3.13638997077942	546.9539429	541.420401699997	545.422292899999	547.501863399997	550.6382294	540.8999602	553.15453	"1038"
0	25	30	1	1	0	5.5	0	3.86119556427002	559.220853799998	553.6873361	557.687418099998	559.861375599998	563.7229955	553.166291199999	566.2379922	"1038"
0	26	15	1	1	1	5.5	0	6.02495503425598	576.3046326	566.771072299998	574.770998	576.781440999999	582.806755499998	566.249507999997	585.321298899999	"1038"
0	27	3	0	1	1	6.47200000000013	7	6.66624903678894	595.388659799999	585.854882699998	593.855666399999	596.173569799997	602.840430699998	585.332522999997	605.355961599998	"1038"
0	28	36	1	0	0	5.5	0	2.30217957496643	611.422256499998	605.888807199997	609.8889217	611.8215141	614.124110699999	605.366678099999	616.640003799999	"1038"
0	29	9	0	0	1	3.33142857142862	3.5	2.84990262985229	626.706067299998	617.172408099999	625.172312499999	627.3573665	630.207870399998	616.6521985	632.723176299998	"1038"
0	30	35	0	1	1	6.34399999999996	9	8.36874914169312	642.789847199998	633.256208499999	641.256672599997	643.405542799999	651.774784599998	632.735965099997	654.290202999997	"1038"
0	31	23	1	1	1	5.5	0	4.66551446914673	664.357093499999	654.823453599998	662.824276699997	664.9092681	669.5755842	654.3009852	672.090581799999	"1038"
0	32	0	0	0	0	3.32	3	2.42389059066772	678.157414699999	672.623953399998	676.624755199999	678.517411499997	680.942228099997	672.101882999999	683.4578874	"1038"
0	33	2	0	1	0	6.29371428571441	7	6.4400794506073	689.524444799998	683.990899	687.992081599998	690.0853575	696.5256338	683.470216899997	699.040824	"1038"
0	34	6	1	1	0	5.5	0	4.99742555618286	705.1086593	699.5747261	703.574616899998	705.629322999997	710.626865999999	699.051163199998	713.141769899998	"1038"
0	35	4	1	0	0	5.5	0	5.21175599098206	719.208524499998	713.675051999999	717.675965299997	719.781166699999	724.993132199997	713.153471399997	727.508209899999	"1038"
0	36	19	0	1	1	7.43200000000017	8	8.94857311248779	737.575728199998	728.042152299997	736.042506399997	738.661244299998	747.610571599998	727.5192775	750.1262241	"1038"
0	37	29	1	0	1	5.5	0	9.56714248657227	760.192997399998	750.659394799997	758.660167499998	762.493180399997	772.0612631	750.138353499999	774.576797599999	"1038"
0	38	37	1	0	1	5.5	0	7.49318790435791	784.643660599999	775.110235199998	783.1106865	785.269301699998	792.7624297	774.588635099997	795.277150099999	"1038"
0	39	25	0	0	1	3.42133333333334	4.5	3.80098724365234	805.344482299999	795.810628499999	803.811172599999	806.061166399999	809.862456399998	795.2880773	812.378344299999	"1038"
1	40	0	0	0	0	3.336	3	2.4530918598175	820.611328799998	815.0778861	819.0786377	821.5091746	823.962789599998	814.5527893	826.4780536	"1038"
1	41	18	0	1	0	5.47600000000009	8	6.23627734184265	832.544964599998	827.012085899998	831.013070899997	833.108995999999	839.346110999999	826.488952899999	841.863245699999	"1038"
1	42	15	1	1	1	5.5	0	8.7620804309845	851.928847799998	842.395469199997	850.395624499997	852.5009737	861.2636805	841.8757711	863.778836999998	"1038"
1	43	39	1	1	1	5.5	0	6.48916816711426	873.846161699999	864.3125473	872.313363399997	874.357104399998	880.847442499999	863.790327999999	883.3624495	"1038"
1	44	14	1	1	0	5.5	0	4.98408675193787	889.430238499997	883.896470099997	887.897444299997	891.012959599997	895.997621899998	883.374774299999	898.513741999999	"1038"
1	45	10	0	1	0	6.18400000000004	7.5	6.76411128044128	904.580292299997	899.046896099997	903.0468688	904.916923199999	911.681484699999	898.5247346	914.1972943	"1038"
1	46	21	1	0	1	5.5	0	5.35775256156921	924.264116999999	914.730823099999	922.731602699998	924.756883599999	930.115383999997	914.2079448	932.630774199999	"1038"
1	47	19	0	1	1	5.02000000000008	8	5.59695744514465	942.698007199997	933.164433799997	941.165046599999	943.668956499998	949.265781999999	932.643356699999	951.781166099998	"1038"
1	48	29	1	0	1	5.5	0	7.41432738304138	961.848516099999	952.315030399997	960.315566399997	962.268879399999	969.6838685	951.792198399999	972.198760199997	"1038"
1	49	4	1	0	0	5.5	0	3.1563355922699	978.2655858	972.732120699999	976.733408699998	978.8449353	982.000906199999	972.210598499998	984.515094799997	"1038"
1	50	20	1	0	0	5.5	0	4.72452020645142	990.5826093	985.049141599997	989.049575499997	991.308765099999	996.0338825	984.526765399998	998.5496355	"1038"
1	51	33	0	0	1	2.97759999999999	5	3.44202589988708	1008.6164485	999.082860799997	1007.0838425	1009.7090682	1013.1515133	998.561175799998	1015.6669797	"1038"
1	52	38	1	1	0	5.5	0	6.27310681343079	1021.7334749	1016.2000112	1020.2003573	1022.460743	1028.7355501	1015.678618	1031.2506651	"1038"
1	53	7	1	1	1	5.5	0	9.3471794128418	1041.3173762	1031.7837642	1039.7846474	1041.8208427	1051.1694153	1031.2618355	1053.6849739	"1038"
1	54	28	1	0	0	5.5	0	5.10297226905823	1059.7511635	1054.2177152	1058.2181191	1060.3327798	1065.4357746	1053.6962959	1067.9517824	"1038"
1	55	5	1	0	1	5.5	0	5.72308325767517	1078.0183486	1068.4848729	1076.4856767	1078.3966917	1084.1200289	1067.962372	1086.6349089	"1038"
1	56	8	0	0	0	3.13942857142861	3.5	2.60965895652771	1092.7020801	1087.1688021	1091.17007	1093.276644	1095.8868143	1086.6451784	1098.4022484	"1038"
1	57	27	0	1	1	5.68705882352937	8.5	6.93619132041931	1108.4693101	1098.9355649	1106.9354451	1108.9007527	1115.8370653	1098.4143134	1118.3529399	"1038"
1	58	31	1	1	1	5.5	0	8.63802623748779	1128.4197197	1118.8861821	1126.8861815	1128.9326387	1137.570917	1118.3656234	1140.0869785	"1038"
1	59	22	1	1	0	5.5	0	4.11329460144043	1146.1537287	1140.6200873	1144.620587	1146.7248613	1150.8393007	1140.0982893	1153.3537495	"1038"
1	60	24	0	0	0	2.30133333333333	4.5	2.0370659828186	1161.2206272	1155.6871354	1159.6878893	1165.1005456	1167.1385811	1155.166463	1169.6545163	"1038"
1	61	12	1	0	0	5.5	0	4.19428133964539	1175.720999	1170.1875819	1174.1884107	1176.0607242	1180.2555246	1169.6647955	1182.7705137	"1038"
1	62	30	1	1	0	5.5	0	7.00958514213562	1188.8380701	1183.3047231	1187.3046562	1189.3804927	1196.3897357	1182.7821503	1198.904998	"1038"
1	63	17	0	0	1	2.38	4	1.93291902542114	1208.9721364	1199.4383251	1207.439264	1209.3567546	1211.2901038	1198.9160416	1213.8053438	"1038"
1	64	32	0	0	0	1.7968	5	1.39419460296631	1219.8722058	1214.3388155	1218.3396096	1221.2445647	1222.6400435	1213.8173134	1225.1555433	"1038"
1	65	3	0	1	1	6.01942857142868	7	6.11021280288696	1235.222652	1225.6890811	1233.6889969	1235.5804698	1241.6910733	1225.1662162	1244.2063799	"1038"
1	66	23	1	1	1	5.5	0	7.43400621414185	1254.2732122	1244.7395849	1252.7397209	1254.7724908	1262.2079414	1244.2177776	1264.7234642	"1038"
1	67	1	0	0	1	3.832	3	2.95389008522034	1274.7903912	1265.2567998	1273.2575629	1275.4204922	1278.3756175	1264.7349311	1280.8912236	"1038"
1	68	16	0	0	0	2.70400000000001	4	2.37400841712952	1286.9574366	1281.423879	1285.4253045	1287.6683528	1290.041826	1280.9029166	1292.5577427	"1038"
1	69	9	0	0	1	2.22057142857144	3.5	1.48773384094238	1302.6244661	1293.0909802	1301.091917	1303.2044547	1304.6926575	1292.5693476	1307.2092326	"1038"
1	70	35	0	1	1	6.55733333333329	9	8.69677090644836	1317.2748929	1307.7413393	1315.7422632	1317.8124094	1326.5095904	1307.220886	1329.0256714	"1038"
1	71	2	0	1	0	6.03314285714297	7	6.13309741020203	1335.0920538	1329.5585122	1333.5597727	1335.6603129	1341.7937157	1329.0363915	1344.3089878	"1038"
1	72	26	0	1	0	6.50023529411759	8.5	8.12170886993408	1350.3758456	1344.8422983	1348.8431348	1351.1723487	1359.2944827	1344.319449	1361.8094127	"1038"
1	73	6	1	1	0	5.5	0	3.31981205940247	1367.8762452	1362.3427521	1366.3437481	1368.3403348	1371.6605279	1361.8210333	1374.1759543	"1038"
1	74	11	0	1	1	6.31200000000004	7.5	6.92900037765503	1384.243433	1374.7099747	1382.7102419	1384.9323263	1391.861685	1374.1874325	1394.3764337	"1038"
1	75	25	0	0	1	4.44533333333334	4.5	5.40142345428467	1404.4605699	1394.9269847	1402.9276508	1406.2763176	1411.6784066	1394.3913224	1414.1951213	"1038"
1	76	13	1	0	1	5.5	0	7.05513095855713	1424.2611325	1414.7279418	1422.7281625	1424.9561786	1432.012225	1414.2060099	1434.5275062	"1038"
1	77	36	1	0	0	5.5	0	3.59141087532043	1440.595103	1435.0615628	1439.0616998	1441.0043265	1444.595937	1434.5389444	1447.1118193	"1038"
1	78	34	0	1	0	6.00266666666664	9	7.82566094398499	1453.1787819	1447.6452009	1451.6458428	1453.8041535	1461.6304478	1447.1223715	1464.1451912	"1038"
1	79	37	1	0	1	5.5	0	6.3560574054718	1474.2129686	1464.6788813	1472.6794733	1474.9240251	1481.2803633	1464.1560059	1483.7957513	"1038"
0	0	3	0	1	1	6.33485714285727	7	6.48719501495361	128.4176529	118.8840612	126.883932300001	129.8973587	136.3852238	118.3596751	138.901956	"1039"
0	1	12	1	0	0	5.5	0	3.17912149429321	144.968144500001	139.434728	143.434956200001	148.889529300001	152.0690903	138.915371200001	154.584905400001	"1039"
0	2	5	1	0	1	5.5	0	7.34182524681091	164.6520827	155.1184791	163.1196205	168.1615755	175.503220099999	154.593768000001	178.019755200001	"1039"
0	3	24	0	0	0	3.03733333333334	4.5	3.19798278808594	184.085950300001	178.552528	182.5530636	185.521571000001	188.720271300001	178.0287964	191.235930500001	"1039"
0	4	33	0	0	1	3.61119999999998	5	4.54633355140686	201.3031022	191.7695195	199.7699471	203.641429700001	208.1875759	191.2447557	210.703929000001	"1039"
0	5	7	1	1	1	5.5	0	5.57592296600342	220.7703551	211.2367316	219.2367827	222.345480800001	227.9213556	210.7135825	230.437009499999	"1039"
0	6	0	0	0	0	2.696	3	1.76996397972107	236.504107300001	230.9706099	234.970852599999	239.4173378	241.188381100001	230.4472197	243.7049773	"1039"
