"subjectNumber"	"trialNumber"	"blockNumber"	"conditionST"	"roomSizeSL"	"roomShowSpaceWall1"	"roomShowSpaceWall2"	"roomShowSpaceWall3"	"roomShowSpaceWall4"	"timeSL"	"reproductionStartWall1"	"reproductionStartWall2"	"reproductionStartWall3"	"reproductionStartWall4"	"reproductionTime"	"reproductionEndWall1"	"reproductionEndWall2"	"reproductionEndWall3"	"reproductionEndWall4"	"reproSpaceStartAbs"	"reproSpaceEndAbs"	"reproChangeAbs"	"reproSpeed"	"roomColor"	"trialStart"	"cuePresent"	"RoomPresentStart"	"RoomPresentEnd"	"ReproScene"	"reproductionStart"	"reproductionEnd"	"trialEnd"
1034	78	2	1	2	-3.5	3.5	3.5	-3.5	1	-0.5	0.5	0.5	-0.5	5.2760009765625	-2.36200404167175	2.36200404167175	2.36200404167175	-2.36200404167175	1	22.3162517547607	21.3162517547607	8.5	4	0	1776.65466308594	1771.8837890625	1775.89343261719	1776.40441894531	1778.83752441406	1784.11352539062	1784.11352539062
1034	79	2	1	1	-2	2	2	-2	1	-0.5	0.5	0.5	-0.5	5.1202392578125	-2.20680093765259	2.20680093765259	2.20680093765259	-2.20680093765259	1	19.4798812866211	18.4798812866211	4.5	4	0	1790.83142089844	1786.32238769531	1790.32067871094	1790.83142089844	1792.009765625	1797.13000488281	1797.13000488281
1035	0	1	2	2	-3.5	3.5	3.5	-3.5	2	-2.75	2.75	2.75	-2.75	5.77595520019531	-2.75	2.75	2.75	-2.75	30.25	30.25	0	0	4	0	144.391540527344	135.042755126953	143.039672851562	143.56135559082	148.870986938477	154.646942138672	154.646942138672
1035	1	1	1	2	-3.5	3.5	3.5	-3.5	1	-0.5	0.5	0.5	-0.5	5.15318298339844	-2.70857286453247	2.70857286453247	2.70857286453247	-2.70857286453247	1	29.3454685211182	28.3454685211182	7	1	0	161.892807006836	156.833526611328	160.843154907227	161.354019165039	163.44287109375	168.596054077148	168.596054077148
1035	2	1	2	1	-2	2	2	-2	1	-2.75	2.75	2.75	-2.75	11.3504791259766	-2.75	2.75	2.75	-2.75	30.25	30.25	0	0	3	0	176.080932617188	170.794082641602	174.792587280273	175.303329467773	177.970169067383	189.320648193359	189.320648193359
1035	3	1	1	2	-3.5	3.5	3.5	-3.5	2	-0.5	0.5	0.5	-0.5	7.66374206542969	-3.20483899116516	3.20483899116516	3.20483899116516	-3.20483899116516	1	41.0839729309082	40.0839729309082	8.5	4	0	200.015090942383	191.507522583008	199.504379272461	200.015090942383	202.359588623047	210.023330688477	210.023330688477
1035	4	1	2	2	-3.5	3.5	3.5	-3.5	1	-2.75	2.75	2.75	-2.75	20.7690734863281	-2.75	2.75	2.75	-2.75	30.25	30.25	0	0	3	0	217.558502197266	212.487442016602	216.48600769043	216.996688842773	218.819259643555	239.588333129883	239.588333129883
1035	5	1	2	1	-2	2	2	-2	2	-2.75	2.75	2.75	-2.75	39.3944244384766	-2.75	2.75	2.75	-2.75	30.25	30.25	0	0	5	0	251.593383789062	241.774993896484	249.783065795898	250.294097900391	255.40364074707	294.798065185547	294.798065185547
1035	6	1	1	1	-2	2	2	-2	1	-0.5	0.5	0.5	-0.5	3.13229370117188	-2.06615161895752	2.06615161895752	2.06615161895752	-2.06615161895752	1	17.0759296417236	16.0759296417236	3	1	0	302.593505859375	297.273498535156	301.272247314453	301.783355712891	313.445434570312	316.577728271484	316.577728271484
1035	7	1	2	2	-3.5	3.5	3.5	-3.5	2	-2.75	2.75	2.75	-2.75	24.5674133300781	-2.75	2.75	2.75	-2.75	30.25	30.25	0	0	5	0	327.688934326172	318.775482177734	326.772399902344	327.283081054688	330.193969726562	354.761383056641	354.761383056641
1035	8	1	2	1	-2	2	2	-2	2	-2.75	2.75	2.75	-2.75	11.6842041015625	-2.75	2.75	2.75	-2.75	30.25	30.25	0	0	2	0	366.183654785156	356.970275878906	364.967163085938	365.478454589844	371.287628173828	382.971832275391	382.971832275391
1035	9	1	2	1	-2	2	2	-2	2	-2.75	2.75	2.75	-2.75	6.5308837890625	-2.75	2.75	2.75	-2.75	30.25	30.25	0	0	1	0	394.498870849609	385.158416748047	393.166259765625	393.677429199219	400.963714599609	407.494598388672	407.494598388672
1035	10	1	1	1	-2	2	2	-2	1	-0.5	0.5	0.5	-0.5	4.14251708984375	-2.27551865577698	2.27551865577698	2.27551865577698	-2.27551865577698	1	20.7119407653809	19.7119407653809	3.5	2	0	415.112365722656	409.692443847656	413.69091796875	414.201568603516	417.301422119141	421.443939208984	421.443939208984
1035	11	1	1	1	-2	2	2	-2	1	-0.5	0.5	0.5	-0.5	3.0765380859375	-1.52547764778137	1.52547764778137	1.52547764778137	-1.52547764778137	1	9.30832862854004	8.30832862854004	4.5	4	0	428.960418701172	423.631011962891	427.640563964844	428.151336669922	431.584136962891	434.660675048828	434.660675048828
1035	12	1	1	1	-2	2	2	-2	2	-0.5	0.5	0.5	-0.5	2.5550537109375	-1.77710604667664	1.77710604667664	1.77710604667664	-1.77710604667664	1	12.6324234008789	11.6324234008789	3	1	0	446.110382080078	436.858459472656	444.866424560547	445.37744140625	450.298309326172	452.853363037109	452.853363037109
1035	13	1	2	1	-2	2	2	-2	1	-2.75	2.75	2.75	-2.75	6.9527587890625	-2.75	2.75	2.75	-2.75	30.25	30.25	0	0	4	0	460.293121337891	455.039703369141	459.038391113281	459.549163818359	462.481964111328	469.434722900391	469.434722900391
1035	14	1	1	2	-3.5	3.5	3.5	-3.5	1	-0.5	0.5	0.5	-0.5	5.95303344726562	-2.60116839408875	2.60116839408875	2.60116839408875	-2.60116839408875	1	27.0643081665039	26.0643081665039	8.5	4	0	476.141937255859	471.632720947266	475.631164550781	476.141937255859	477.986419677734	483.939453125	483.939453125
1035	15	1	1	1	-2	2	2	-2	2	-0.5	0.5	0.5	-0.5	4.02114868164062	-2.00771141052246	2.00771141052246	2.00771141052246	-2.00771141052246	1	16.1236209869385	15.1236209869385	4	3	0	495.711517333984	486.126434326172	494.134338378906	494.645446777344	498.588714599609	502.60986328125	502.60986328125
1035	16	1	2	2	-3.5	3.5	3.5	-3.5	2	-2.75	2.75	2.75	-2.75	8.05230712890625	-2.75	2.75	2.75	-2.75	30.25	30.25	0	0	3	0	513.315063476562	504.796264648438	512.804260253906	513.315063476562	518.213989257812	526.266296386719	526.266296386719
1035	17	1	1	2	-3.5	3.5	3.5	-3.5	2	-0.5	0.5	0.5	-0.5	7.6412353515625	-3.04709029197693	3.04709029197693	3.04709029197693	-3.04709029197693	1	37.1390380859375	36.1390380859375	9	5	0	537.904602050781	528.452880859375	536.4609375	536.971740722656	540.537902832031	548.179138183594	548.179138183594
1035	18	1	1	2	-3.5	3.5	3.5	-3.5	1	-0.5	0.5	0.5	-0.5	6.186767578125	-2.97452425956726	2.97452425956726	2.97452425956726	-2.97452425956726	1	35.3911781311035	34.3911781311035	7.5	2	0	555.494689941406	550.365844726562	554.375854492188	554.886169433594	556.952697753906	563.139465332031	563.139465332031
1035	19	1	1	2	-3.5	3.5	3.5	-3.5	2	-0.5	0.5	0.5	-0.5	6.20867919921875	-2.98341178894043	2.98341178894043	2.98341178894043	-2.98341178894043	1	35.6029853820801	34.6029853820801	7.5	2	0	574.68359375	565.614807128906	573.611572265625	574.122375488281	578.876892089844	585.085571289062	585.085571289062
1035	20	1	2	1	-2	2	2	-2	1	-2.75	2.75	2.75	-2.75	4.2762451171875	-2.75	2.75	2.75	-2.75	30.25	30.25	0	0	5	0	595.679870605469	590.171020507812	594.180786132812	594.691223144531	599.279418945312	603.5556640625	603.5556640625
1035	21	1	2	2	-3.5	3.5	3.5	-3.5	1	-2.75	2.75	2.75	-2.75	5.53155517578125	-2.75	2.75	2.75	-2.75	30.25	30.25	0	0	4	0	610.892333984375	605.753601074219	609.751831054688	610.262573242188	613.184387207031	618.715942382812	618.715942382812
1035	22	1	2	2	-3.5	3.5	3.5	-3.5	1	-2.75	2.75	2.75	-2.75	5.697998046875	-2.75	2.75	2.75	-2.75	30.25	30.25	0	0	2	0	626.228637695312	620.902465820312	624.912109375	625.422607421875	629.46630859375	635.164306640625	635.164306640625
1035	23	1	2	1	-2	2	2	-2	2	-2.75	2.75	2.75	-2.75	6.775146484375	-2.75	2.75	2.75	-2.75	30.25	30.25	0	0	3	0	646.420837402344	637.362731933594	645.358947753906	645.869567871094	650.246398925781	657.021545410156	657.021545410156
1035	24	1	2	2	-3.5	3.5	3.5	-3.5	2	-2.75	2.75	2.75	-2.75	6.6082763671875	-2.75	2.75	2.75	-2.75	30.25	30.25	0	0	1	0	668.41552734375	659.219421386719	667.216186523438	667.726989746094	673.281311035156	679.889587402344	679.889587402344
1035	25	1	2	2	-3.5	3.5	3.5	-3.5	1	-2.75	2.75	2.75	-2.75	8.5968017578125	-2.75	2.75	2.75	-2.75	30.25	30.25	0	0	5	0	686.975158691406	682.087341308594	686.086059570312	686.596801757812	688.663513183594	697.260314941406	697.260314941406
1035	26	1	2	1	-2	2	2	-2	1	-2.75	2.75	2.75	-2.75	8.2635498046875	-2.75	2.75	2.75	-2.75	30.25	30.25	0	0	2	0	704.800476074219	699.446594238281	703.456848144531	703.967224121094	707	715.263549804688	715.263549804688
1035	27	1	1	1	-2	2	2	-2	1	-0.5	0.5	0.5	-0.5	3.8428955078125	-1.94119012355804	1.94119012355804	1.94119012355804	-1.94119012355804	1	15.0728759765625	14.0728759765625	4	3	0	722.647827148438	717.461242675781	721.459899902344	721.970458984375	723.926208496094	727.769104003906	727.769104003906
1035	28	1	1	1	-2	2	2	-2	2	-0.5	0.5	0.5	-0.5	5.27557373046875	-2.25864243507385	2.25864243507385	2.25864243507385	-2.25864243507385	1	20.4058628082275	19.4058628082275	4.5	4	0	738.916076660156	729.967041015625	737.963989257812	738.474548339844	742.973693847656	748.249267578125	748.249267578125
1035	29	1	1	2	-3.5	3.5	3.5	-3.5	1	-0.5	0.5	0.5	-0.5	6.065185546875	-2.77409505844116	2.77409505844116	2.77409505844116	-2.77409505844116	1	30.782413482666	29.782413482666	8	3	0	755.245239257812	750.736145019531	754.734497070312	755.245239257812	756.978820800781	763.044006347656	763.044006347656
1035	30	1	1	2	-3.5	3.5	3.5	-3.5	2	-0.5	0.5	0.5	-0.5	6.7640380859375	-3.03638052940369	3.03638052940369	3.03638052940369	-3.03638052940369	1	36.8784255981445	35.8784255981445	8	3	0	773.759521484375	765.252136230469	773.248840332031	773.759521484375	775.570983886719	782.335021972656	782.335021972656
1035	31	1	1	1	-2	2	2	-2	1	-0.5	0.5	0.5	-0.5	4.06500244140625	-1.71947336196899	1.71947336196899	1.71947336196899	-1.71947336196899	1	11.8263549804688	10.8263549804688	5	5	0	789.741760253906	784.521606445312	788.531433105469	789.0419921875	790.964233398438	795.029235839844	795.029235839844
1035	32	1	2	2	-3.5	3.5	3.5	-3.5	2	-2.75	2.75	2.75	-2.75	6.119873046875	-2.75	2.75	2.75	-2.75	30.25	30.25	0	0	2	0	806.307312011719	797.227172851562	805.224243164062	805.735046386719	809.278747558594	815.398620605469	815.398620605469
1035	33	1	1	1	-2	2	2	-2	2	-0.5	0.5	0.5	-0.5	3.12115478515625	-1.83756363391876	1.83756363391876	1.83756363391876	-1.83756363391876	1	13.5065603256226	12.5065603256226	3.5	2	0	827.192260742188	817.929626464844	825.926452636719	826.437194824219	828.948364257812	832.069519042969	832.069519042969
1035	34	1	1	2	-3.5	3.5	3.5	-3.5	2	-0.5	0.5	0.5	-0.5	5.42034912109375	-2.82299661636353	2.82299661636353	2.82299661636353	-2.82299661636353	1	31.8772392272949	30.8772392272949	7	1	0	843.113830566406	834.255920410156	842.263916015625	842.774597167969	844.708251953125	850.128601074219	850.128601074219
1035	35	1	1	1	-2	2	2	-2	2	-0.5	0.5	0.5	-0.5	5.84173583984375	-2.25268173217773	2.25268173217773	2.25268173217773	-2.25268173217773	1	20.2982997894287	19.2982997894287	5	5	0	861.633178710938	852.325988769531	860.322814941406	860.833618164062	863.211608886719	869.053344726562	869.053344726562
1035	36	1	2	1	-2	2	2	-2	1	-2.75	2.75	2.75	-2.75	10.5404052734375	-2.75	2.75	2.75	-2.75	30.25	30.25	0	0	1	0	879.636840820312	871.262451171875	875.260864257812	875.771667480469	883.3583984375	893.898803710938	893.898803710938
1035	37	1	1	2	-3.5	3.5	3.5	-3.5	1	-0.5	0.5	0.5	-0.5	7.64154052734375	-3.0471203327179	3.0471203327179	3.0471203327179	-3.0471203327179	1	37.1397705078125	36.1397705078125	9	5	0	901.191345214844	896.107604980469	900.106079101562	900.616638183594	902.850036621094	910.491577148438	910.491577148438
1035	38	1	2	2	-3.5	3.5	3.5	-3.5	1	-2.75	2.75	2.75	-2.75	8.68524169921875	-2.75	2.75	2.75	-2.75	30.25	30.25	0	0	1	0	917.571105957031	912.689086914062	916.687683105469	917.198425292969	919.765197753906	928.450439453125	928.450439453125
1035	39	1	2	1	-2	2	2	-2	2	-2.75	2.75	2.75	-2.75	8.49676513671875	-2.75	2.75	2.75	-2.75	30.25	30.25	0	0	4	0	941.666198730469	930.659484863281	938.65625	939.167236328125	947.986450195312	956.483215332031	956.483215332031
1035	40	2	1	2	-3.5	3.5	3.5	-3.5	2	-0.5	0.5	0.5	-0.5	5.91998291015625	-2.71986865997314	2.71986865997314	2.71986865997314	-2.71986865997314	1	29.5907421112061	28.5907421112061	8	3	0	970.093078613281	961.013244628906	969.021057128906	969.532104492188	971.75390625	977.673889160156	977.673889160156
1035	41	2	2	1	-2	2	2	-2	2	-2.75	2.75	2.75	-2.75	10.2727661132812	-2.75	2.75	2.75	-2.75	30.25	30.25	0	0	5	0	989.101196289062	979.882751464844	987.879577636719	988.390319824219	994.322814941406	1004.59558105469	1004.59558105469
1035	42	2	2	2	-3.5	3.5	3.5	-3.5	1	-2.75	2.75	2.75	-2.75	5.23150634765625	-2.75	2.75	2.75	-2.75	30.25	30.25	0	0	2	0	1012.05291748047	1007.08233642578	1011.08081054688	1011.59149169922	1014.25811767578	1019.48962402344	1019.48962402344
1035	43	2	1	1	-2	2	2	-2	1	-0.5	0.5	0.5	-0.5	3.2105712890625	-1.87565076351166	1.87565076351166	1.87565076351166	-1.87565076351166	1	14.0722627639771	13.0722627639771	3.5	2	0	1027.01843261719	1021.68713378906	1025.68579101562	1026.19653320312	1028.92956542969	1032.14013671875	1032.14013671875
1035	44	2	2	2	-3.5	3.5	3.5	-3.5	1	-2.75	2.75	2.75	-2.75	3.89892578125	-2.75	2.75	2.75	-2.75	30.25	30.25	0	0	3	0	1039.38732910156	1034.33740234375	1038.33581542969	1038.84655761719	1041.65734863281	1045.55627441406	1045.55627441406
1035	45	2	1	1	-2	2	2	-2	2	-0.5	0.5	0.5	-0.5	3.9100341796875	-1.96608865261078	1.96608865261078	1.96608865261078	-1.96608865261078	1	15.4620180130005	14.4620180130005	4	3	0	1060.08215332031	1047.75378417969	1055.76171875	1056.27282714844	1064.9365234375	1068.84655761719	1068.84655761719
1035	46	2	2	2	-3.5	3.5	3.5	-3.5	1	-2.75	2.75	2.75	-2.75	3.3662109375	-2.75	2.75	2.75	-2.75	30.25	30.25	0	0	1	0	1076.43823242188	1071.32165527344	1075.32019042969	1075.83093261719	1079.5966796875	1082.962890625	1082.962890625
1035	47	2	1	2	-3.5	3.5	3.5	-3.5	2	-0.5	0.5	0.5	-0.5	7.019287109375	-3.30776190757751	3.30776190757751	3.30776190757751	-3.30776190757751	1	43.7651557922363	42.7651557922363	7.5	2	0	1093.67895507812	1085.16027832031	1093.16809082031	1093.67895507812	1095.51257324219	1102.53186035156	1102.53186035156
1035	48	2	2	1	-2	2	2	-2	1	-2.75	2.75	2.75	-2.75	2.676513671875	-2.75	2.75	2.75	-2.75	30.25	30.25	0	0	1	0	1110.03857421875	1104.72998046875	1108.72900390625	1109.23889160156	1112.28332519531	1114.95983886719	1114.95983886719
1035	49	2	2	2	-3.5	3.5	3.5	-3.5	2	-2.75	2.75	2.75	-2.75	8.1744384765625	-2.75	2.75	2.75	-2.75	30.25	30.25	0	0	2	0	1125.86010742188	1117.15783691406	1125.16552734375	1125.67626953125	1131.24169921875	1139.41613769531	1139.41613769531
1035	50	2	1	1	-2	2	2	-2	2	-0.5	0.5	0.5	-0.5	3.02099609375	-2.01055908203125	2.01055908203125	2.01055908203125	-2.01055908203125	1	16.1693916320801	15.1693916320801	3	1	0	1151.53247070312	1141.92492675781	1149.92163085938	1150.4326171875	1153.18786621094	1156.20886230469	1156.20886230469
1035	51	2	1	1	-2	2	2	-2	1	-0.5	0.5	0.5	-0.5	3.2877197265625	-1.59588027000427	1.59588027000427	1.59588027000427	-1.59588027000427	1	10.1873350143433	9.18733501434326	4.5	4	0	1163.89343261719	1158.41784667969	1162.41638183594	1162.92700195312	1165.58251953125	1168.87023925781	1168.87023925781
1035	52	2	2	1	-2	2	2	-2	1	-2.75	2.75	2.75	-2.75	4.776123046875	-2.75	2.75	2.75	-2.75	30.25	30.25	0	0	2	0	1175.783203125	1171.07922363281	1175.07763671875	1175.58850097656	1177.55529785156	1182.33142089844	1182.33142089844
1035	53	2	2	1	-2	2	2	-2	2	-2.75	2.75	2.75	-2.75	6.0640869140625	-2.75	2.75	2.75	-2.75	30.25	30.25	0	0	2	0	1193.38757324219	1184.52880859375	1192.53686523438	1193.04748535156	1200.52331542969	1206.58740234375	1206.58740234375
1035	54	2	1	2	-3.5	3.5	3.5	-3.5	2	-0.5	0.5	0.5	-0.5	5.24267578125	-2.74675822257996	2.74675822257996	2.74675822257996	-2.74675822257996	1	30.1787223815918	29.1787223815918	7	1	0	1218.94775390625	1209.08557128906	1217.08203125	1217.5927734375	1221.13647460938	1226.37915039062	1226.37915039062
1035	55	2	2	2	-3.5	3.5	3.5	-3.5	1	-2.75	2.75	2.75	-2.75	9.7513427734375	-2.75	2.75	2.75	-2.75	30.25	30.25	0	0	4	0	1234.08569335938	1228.57678222656	1232.58666992188	1233.09729003906	1236.99682617188	1246.74816894531	1246.74816894531
1035	56	2	1	1	-2	2	2	-2	2	-0.5	0.5	0.5	-0.5	3.321044921875	-1.92322969436646	1.92322969436646	1.92322969436646	-1.92322969436646	1	14.7952499389648	13.7952499389648	3.5	2	0	1258.55310058594	1248.95703125	1256.95385742188	1257.46459960938	1260.24255371094	1263.56359863281	1263.56359863281
1035	57	2	1	2	-3.5	3.5	3.5	-3.5	1	-0.5	0.5	0.5	-0.5	6.297607421875	-3.19892907142639	3.19892907142639	3.19892907142639	-3.19892907142639	1	40.9325904846191	39.9325904846191	7	1	0	1270.99914550781	1265.76098632812	1269.75964355469	1270.27026367188	1272.37048339844	1278.66809082031	1278.66809082031
1035	58	2	2	2	-3.5	3.5	3.5	-3.5	2	-2.75	2.75	2.75	-2.75	3.5430908203125	-2.75	2.75	2.75	-2.75	30.25	30.25	0	0	4	0	1289.99279785156	1280.86584472656	1288.87365722656	1289.38439941406	1293.65026855469	1297.193359375	1297.193359375
1035	59	2	1	2	-3.5	3.5	3.5	-3.5	1	-0.5	0.5	0.5	-0.5	6.974853515625	-2.96174168586731	2.96174168586731	2.96174168586731	-2.96174168586731	1	35.0876541137695	34.0876541137695	8.5	4	0	1304.39514160156	1299.40222167969	1303.40087890625	1303.91162109375	1305.57849121094	1312.55334472656	1312.55334472656
1035	60	2	1	2	-3.5	3.5	3.5	-3.5	2	-0.5	0.5	0.5	-0.5	7.7191162109375	-3.22443699836731	3.22443699836731	3.22443699836731	-3.22443699836731	1	41.5879745483398	40.5879745483398	8.5	4	0	1325.28625488281	1316.58374023438	1324.59167480469	1325.10266113281	1326.65844726562	1334.37756347656	1334.37756347656
1035	61	2	2	1	-2	2	2	-2	1	-2.75	2.75	2.75	-2.75	4.8204345703125	-2.75	2.75	2.75	-2.75	30.25	30.25	0	0	3	0	1342.18420410156	1336.87524414062	1340.87451171875	1341.38452148438	1345.33935546875	1350.15979003906	1350.15979003906
1035	62	2	2	1	-2	2	2	-2	2	-2.75	2.75	2.75	-2.75	9.21875	-2.75	2.75	2.75	-2.75	30.25	30.25	0	0	1	0	1361.64233398438	1352.357421875	1360.36560058594	1360.8759765625	1367.68566894531	1376.90441894531	1376.90441894531
1035	63	2	1	1	-2	2	2	-2	1	-0.5	0.5	0.5	-0.5	4.0650634765625	-1.71952557563782	1.71952557563782	1.71952557563782	-1.71952557563782	1	11.827073097229	10.827073097229	5	5	0	1384.29931640625	1379.11279296875	1383.11120605469	1383.6220703125	1385.65563964844	1389.720703125	1389.720703125
1035	64	2	2	2	-3.5	3.5	3.5	-3.5	1	-2.75	2.75	2.75	-2.75	4.0875244140625	-2.75	2.75	2.75	-2.75	30.25	30.25	0	0	5	0	1397.17810058594	1391.91833496094	1395.92810058594	1396.43884277344	1400.22692871094	1404.314453125	1404.314453125
1035	65	2	1	2	-3.5	3.5	3.5	-3.5	1	-0.5	0.5	0.5	-0.5	6.564453125	-2.68808698654175	2.68808698654175	2.68808698654175	-2.68808698654175	1	28.9032459259033	27.9032459259033	9	5	0	1411.82104492188	1406.5234375	1410.52172851562	1411.03259277344	1413.92126464844	1420.48571777344	1420.48571777344
1035	66	2	2	1	-2	2	2	-2	1	-2.75	2.75	2.75	-2.75	5.3092041015625	-2.75	2.75	2.75	-2.75	30.25	30.25	0	0	4	0	1427.48718261719	1422.69421386719	1426.69274902344	1427.21447753906	1429.57019042969	1434.87939453125	1434.87939453125
1035	67	2	1	1	-2	2	2	-2	1	-0.5	0.5	0.5	-0.5	3.109375	-1.6662529706955	1.6662529706955	1.6662529706955	-1.6662529706955	1	11.1055955886841	10.1055955886841	4	3	0	1442.61926269531	1437.08801269531	1441.08666992188	1441.59741210938	1445.36413574219	1448.47351074219	1448.47351074219
1035	68	2	2	2	-3.5	3.5	3.5	-3.5	2	-2.75	2.75	2.75	-2.75	5.1641845703125	-2.75	2.75	2.75	-2.75	30.25	30.25	0	0	1	0	1459.85131835938	1450.68225097656	1458.67919921875	1459.20141601562	1467.30981445312	1472.47399902344	1472.47399902344
1035	69	2	1	2	-3.5	3.5	3.5	-3.5	1	-0.5	0.5	0.5	-0.5	6.26416015625	-2.84909653663635	2.84909653663635	2.84909653663635	-2.84909653663635	1	32.4694061279297	31.4694061279297	8	3	0	1479.74353027344	1474.68334960938	1478.68176269531	1479.19250488281	1481.15930175781	1487.42346191406	1487.42346191406
1035	70	2	2	2	-3.5	3.5	3.5	-3.5	2	-2.75	2.75	2.75	-2.75	6.3861083984375	-2.75	2.75	2.75	-2.75	30.25	30.25	0	0	3	0	1498.13989257812	1489.63232421875	1497.62927246094	1498.13989257812	1503.80529785156	1510.19140625	1510.19140625
1035	71	2	2	1	-2	2	2	-2	1	-2.75	2.75	2.75	-2.75	6.163818359375	-2.75	2.75	2.75	-2.75	30.25	30.25	0	0	5	0	1520.03051757812	1512.400390625	1516.39880371094	1516.90991210938	1525.10766601562	1531.271484375	1531.271484375
1035	72	2	1	1	-2	2	2	-2	1	-0.5	0.5	0.5	-0.5	2.4886474609375	-1.74390482902527	1.74390482902527	1.74390482902527	-1.74390482902527	1	12.16481590271	11.16481590271	3	1	0	1539.38903808594	1533.76904296875	1537.76745605469	1538.2783203125	1541.13354492188	1543.62219238281	1543.62219238281
1035	73	2	2	1	-2	2	2	-2	2	-2.75	2.75	2.75	-2.75	7.474609375	-2.75	2.75	2.75	-2.75	30.25	30.25	0	0	4	0	1555.193359375	1545.83068847656	1553.83862304688	1554.34924316406	1559.73681640625	1567.21142578125	1567.21142578125
1035	74	2	1	1	-2	2	2	-2	2	-0.5	0.5	0.5	-0.5	2.476318359375	-1.32561755180359	1.32561755180359	1.32561755180359	-1.32561755180359	1	7.02904748916626	6.02904748916626	4.5	4	0	1579.14990234375	1569.42065429688	1577.41748046875	1577.92810058594	1581.13940429688	1583.61572265625	1583.61572265625
1035	75	2	2	2	-3.5	3.5	3.5	-3.5	2	-2.75	2.75	2.75	-2.75	5.708984375	-2.75	2.75	2.75	-2.75	30.25	30.25	0	0	5	0	1596.49792480469	1585.82470703125	1593.83264160156	1594.34350585938	1601.97424316406	1607.68322753906	1607.68322753906
1035	76	2	1	1	-2	2	2	-2	2	-0.5	0.5	0.5	-0.5	3.665283203125	-1.59956932067871	1.59956932067871	1.59956932067871	-1.59956932067871	1	10.2344884872437	9.23448848724365	5	5	0	1628.34020996094	1609.89233398438	1617.88903808594	1618.39978027344	1633.25012207031	1636.91540527344	1636.91540527344
1035	77	2	2	1	-2	2	2	-2	2	-2.75	2.75	2.75	-2.75	5.264404296875	-2.75	2.75	2.75	-2.75	30.25	30.25	0	0	3	0	1657.7607421875	1639.12414550781	1647.12170410156	1647.64306640625	1662.51538085938	1667.77978515625	1667.77978515625
1035	78	2	1	2	-3.5	3.5	3.5	-3.5	1	-0.5	0.5	0.5	-0.5	3.154541015625	-1.76182746887207	1.76182746887207	1.76182746887207	-1.76182746887207	1	12.4161443710327	11.4161443710327	7.5	2	0	1678.36303710938	1670.26647949219	1674.26489257812	1674.78686523438	1679.93005371094	1683.08459472656	1683.08459472656
1035	79	2	1	2	-3.5	3.5	3.5	-3.5	2	-0.5	0.5	0.5	-0.5	5.9755859375	-2.49177622795105	2.49177622795105	2.49177622795105	-2.49177622795105	1	24.8357944488525	23.8357944488525	9	5	0	1695.03381347656	1685.30444335938	1693.30126953125	1693.81225585938	1696.55615234375	1702.53173828125	1702.53173828125
1036	0	1	2	1	-2	2	2	-2	1	-2.75	2.75	2.75	-2.75	3.85393524169922	-2.75	2.75	2.75	-2.75	30.25	30.25	0	0	4	0	121.674186706543	116.757865905762	120.75643157959	121.267189025879	122.756652832031	126.61058807373	126.61058807373
1036	1	1	1	2	-3.5	3.5	3.5	-3.5	1	-0.5	0.5	0.5	-0.5	6.02030944824219	-2.50661087036133	2.50661087036133	2.50661087036133	-2.50661087036133	1	25.1323928833008	24.1323928833008	9	5	0	133.306533813477	128.797134399414	132.795669555664	133.306533813477	134.351623535156	140.371932983398	140.371932983398
1036	2	1	2	2	-3.5	3.5	3.5	-3.5	2	-2.75	2.75	2.75	-2.75	6.74159240722656	-2.75	2.75	2.75	-2.75	30.25	30.25	0	0	3	0	151.077026367188	142.558135986328	150.565933227539	151.077026367188	152.243865966797	158.985458374023	158.985458374023
1036	3	1	1	1	-2	2	2	-2	1	-0.5	0.5	0.5	-0.5	3.909912109375	-1.96611368656158	1.96611368656158	1.96611368656158	-1.96611368656158	1	15.4624118804932	14.4624118804932	4	3	0	166.277557373047	161.172302246094	165.170776367188	165.68147277832	167.048568725586	170.958480834961	170.958480834961
1036	4	1	1	1	-2	2	2	-2	1	-0.5	0.5	0.5	-0.5	3.45414733886719	-1.65136301517487	1.65136301517487	1.65136301517487	-1.65136301517487	1	10.9079990386963	9.90799903869629	4.5	4	0	178.026641845703	173.133728027344	177.132308959961	177.64306640625	178.877029418945	182.331176757812	182.331176757812
1036	5	1	2	2	-3.5	3.5	3.5	-3.5	2	-2.75	2.75	2.75	-2.75	6.89718627929688	-2.75	2.75	2.75	-2.75	30.25	30.25	0	0	1	0	193.025405883789	184.517791748047	192.514755249023	193.025405883789	194.092575073242	200.989761352539	200.989761352539
1036	6	1	1	2	-3.5	3.5	3.5	-3.5	2	-0.5	0.5	0.5	-0.5	6.09779357910156	-3.11328053474426	3.11328053474426	3.11328053474426	-3.11328053474426	1	38.7700614929199	37.7700614929199	7	1	0	211.961730957031	203.443206787109	211.451065063477	211.961730957031	213.029052734375	219.126846313477	219.126846313477
1036	7	1	2	1	-2	2	2	-2	1	-2.75	2.75	2.75	-2.75	3.53227233886719	-2.75	2.75	2.75	-2.75	30.25	30.25	0	0	5	0	225.995208740234	221.324279785156	225.323196411133	225.833572387695	227.078308105469	230.610580444336	230.610580444336
